date,stock_id,volume,Trading_money,open,high,low,close,spread,Trading_turnover,TAIEX_return,SMA_10,SMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,OBV,future_change,target
2020-04-06,2308,8104734,956868580,120.0,120.0,116.0,119.0,-1.0,4182,0.016050904266823096,118.10000000000001,121.075,39.86406045582734,-4.961470473362951,1.0776657536006757,-6.039136226963627,106.11795624480804,121.075,136.03204375519198,24.70707207134746,0.4306346884463808,-80772269.0,0.050420168067226934,1
2020-04-07,2308,6979309,846576198,121.0,122.0,120.5,121.0,2.0,3108,0.01809295286360557,118.45000000000002,120.2,43.70390208023334,-4.49629900002607,1.2342697815500454,-5.730568781576116,107.68726964037741,120.2,132.7127303596226,20.81985084795774,0.5319674434359073,-73792960.0,0.09090909090909083,1
2020-04-08,2308,6482715,807243090,123.0,127.0,122.0,125.0,4.0,3703,0.014113094827232553,119.70000000000002,119.80000000000001,50.510181186820546,-3.7615202217703825,1.5752388478445871,-5.33675906961497,108.56378036976241,119.80000000000001,131.0362196302376,18.75829654463706,0.7313945513314085,-67310245.0,0.09200000000000008,1
2020-04-09,2308,4468466,559040470,125.5,127.0,123.5,125.0,0.0,2460,-0.0017795367088632164,120.70000000000002,119.4,50.510181186820546,-3.142972515481489,1.755029243306785,-4.898001758788274,109.67428801145132,119.4,129.1257119885487,16.29097485519042,0.787896660244185,-67310245.0,0.07200000000000006,1
2020-04-10,2308,6677037,853905740,126.5,129.0,125.5,128.0,3.0,4382,0.003772939780205098,121.60000000000001,119.15000000000002,55.21943070003939,-2.3832217767596546,2.011823985622896,-4.3950457623825505,110.72634908505637,119.15000000000002,127.57365091494367,14.139573503891983,1.0253066686500494,-60633208.0,0.05078125,1
2020-04-13,2308,4315075,543284450,127.5,127.5,125.0,125.0,-3.0,2597,-0.005748399475861032,122.1,119.22500000000001,50.08675937482154,-2.000132488282304,1.9159306192801973,-3.9160631075625014,110.61365497393795,119.22500000000001,127.83634502606206,14.44553579544903,0.8353134720837497,-64948283.0,0.04800000000000004,1
2020-04-14,2308,9378126,1223390132,127.0,132.0,126.5,132.0,7.0,5264,0.023142381292812875,123.5,119.825,59.53749765073668,-1.1187932168167976,2.2378159125965635,-3.356609129413361,109.48715435249838,119.825,130.16284564750163,17.254906150639055,1.0888557643024184,-55570157.0,-0.02651515151515149,-1
2020-04-15,2308,11666393,1589758619,134.0,138.0,132.0,136.5,4.5,7169,0.011058808044951185,125.20000000000002,120.75000000000001,64.22678740971662,-0.05656110137439896,2.64003842243117,-2.696599523805569,108.05727518781391,120.75000000000001,133.44272481218613,21.02314668685069,1.1204341555124013,-43903764.0,-0.04029304029304026,-1
2020-04-16,2308,5379191,721697681,135.0,135.5,133.0,134.0,-2.5,3306,-0.006865947942082062,126.55000000000001,121.67500000000001,60.06223798681523,0.5768864090306067,2.6187887462689408,-2.041902337238334,107.93962500272454,121.67500000000001,135.41037499727548,22.57715224536753,0.948659028328122,-49282955.0,-0.03358208955223885,-1
2020-04-17,2308,6566191,892646680,135.5,137.5,134.5,134.5,0.5,3720,0.021354192769876823,128.0,122.64999999999999,60.612319321167284,1.1064890293304757,2.5187130932550477,-1.412224063924572,108.16189235414485,122.64999999999999,137.13810764585511,23.625124575385456,0.90895610005321,-42716764.0,-0.026022304832713727,-1
2020-04-20,2308,7384361,971306453,132.5,133.5,130.5,131.0,-3.5,4603,-0.0009748005103313861,129.20000000000002,123.65,54.910882327408515,1.2296080164106513,2.113465664268179,-0.8838576478575273,109.80081229818904,123.65,137.49918770181097,22.400627095529252,0.7653585234836151,-50101125.0,0.01908396946564883,0
2020-04-21,2308,5284793,685442183,131.0,133.5,128.0,128.5,-2.5,3649,-0.02817589222714134,129.95000000000002,124.2,51.20578911999282,1.112625934876192,1.5971868661869755,-0.4845609313107835,110.50635952444799,124.2,137.89364047555202,22.05095084629954,0.6570071891283044,-55385918.0,0.05058365758754868,1
2020-04-22,2308,5063438,653545754,126.0,131.5,125.5,131.0,2.5,2782,0.0018778393572578267,130.55,125.125,54.51123141141708,1.207724008490203,1.3538279518407892,-0.14610394335058619,112.28642736249805,125.125,137.96357263750195,20.521195024978148,0.7288026934878611,-50322480.0,0.05343511450381677,1
2020-04-23,2308,5550276,726587801,132.5,133.5,129.0,129.5,-1.5,2658,0.005701540783915826,130.99999999999997,125.85,52.225224546499575,1.1488096899998936,1.035930906680384,0.11287878331950979,113.80578321787878,125.85,137.89421678212122,19.140590833724623,0.651525004324821,-55872756.0,0.08108108108108114,1
2020-04-24,2308,2666278,348066418,129.5,131.0,129.0,131.0,1.5,1322,-0.0018472947983457777,131.3,126.44999999999999,54.28961162481199,1.209218019501776,0.877071388945813,0.33214663055596305,114.64946477574252,126.44999999999999,138.25053522425745,18.66434989997227,0.6927878656998087,-53206478.0,0.03816793893129766,1
2020-04-27,2308,5445481,728820954,133.0,135.0,131.5,133.5,2.5,3156,0.021252763990041945,132.15,127.12499999999997,57.579644335928776,1.4421964198864146,0.8880398314643612,0.5541565884220534,115.33349993918476,127.12499999999997,138.91650006081517,18.55103254405539,0.7703218406106382,-47760997.0,0.04119850187265928,1
2020-04-28,2308,3975866,536351410,135.0,135.5,134.0,135.0,1.5,2414,0.004617086532282988,132.45000000000002,127.97499999999998,59.464826302889975,1.7279521874825434,0.9390364792483921,0.7889157082341514,116.50662242466173,127.97499999999998,139.44337757533825,17.922840516254364,0.8062769757034621,-43785131.0,0.025925925925925908,1
2020-04-29,2308,6067575,830947546,136.0,138.0,135.5,138.0,3.0,3132,0.014709788754019737,132.60000000000002,128.89999999999998,63.00583415318014,2.171459387878542,1.1060349437155126,1.0654244441630296,117.32598191046694,128.89999999999998,140.47401808953302,17.958135127281682,0.8931219015559343,-37717556.0,0.007246376811594235,0
2020-04-30,2308,15700190,2211724100,139.0,143.0,138.5,140.0,2.0,6657,0.02041547610427563,133.2,129.875,65.18908536453965,2.653734722799868,1.2706482229094707,1.3830864998903973,117.9989958873278,129.875,141.7510041126722,18.288360519995695,0.9262797445984459,-22017366.0,0.0,0
2020-05-04,2308,9265086,1270277372,142.0,142.0,135.0,136.0,-4.0,5070,-0.02471402292911118,133.35000000000002,130.67499999999998,57.837294877954484,2.6822554584470595,1.0393351668453295,1.64292029160173,119.46281208261587,130.67499999999998,141.8871879173841,17.16041770405068,0.7374648034458906,-31282452.0,0.02941176470588225,1
2020-05-05,2308,6619731,917750749,137.5,140.0,136.0,139.0,3.0,4353,0.005049214214289055,134.15,131.67499999999998,61.35721345118972,2.913349989698304,1.016343758477259,1.897006231221045,121.31172983942562,131.67499999999998,142.03827016057434,15.740679947711198,0.8534116107417027,-24662721.0,-0.014388489208633115,0
2020-05-06,2308,5461768,754200360,138.5,139.0,136.5,138.5,-0.5,3043,3.433999003199517e-05,135.15,132.55,60.45138935437912,3.0213203490581577,0.89945129426969,2.1218690547884678,123.06372182127208,132.55,142.03627817872794,14.313509134255645,0.8136108749868992,-30124489.0,0.014440433212996373,0
2020-05-07,2308,2693070,374138730,138.5,140.0,137.5,139.0,0.5,1531,0.0063053481305765935,135.95000000000002,133.25,61.07032248616052,3.111367549706955,0.7915987959347897,2.3197687537721654,124.0475975676829,133.25,142.4524024323171,13.81223629616074,0.8124184169455085,-27431419.0,0.007194244604316502,0
2020-05-08,2308,5600668,785497520,140.5,141.0,138.5,140.0,1.0,2860,0.005395225640325574,137.0,134.0,62.33975698637443,3.2262322505035,0.7251707973850676,2.5010614531184325,125.19210880128384,134.0,142.80789119871616,13.146106266740542,0.8406036623655477,-21830751.0,-0.010714285714285676,0
2020-05-11,2308,4854469,682062660,141.5,141.5,139.0,140.0,0.0,2837,0.010259213937266809,137.9,134.60000000000002,62.33975698637443,3.2794597824608616,0.6227186634739432,2.6567411189869183,125.87858051147992,134.60000000000002,143.32141948852012,12.959018556493458,0.8095826319963129,-21830751.0,-0.021428571428571463,-1
2020-05-12,2308,7171547,986197486,137.0,139.0,136.0,137.0,-3.0,4298,-0.012148083310482116,138.25,135.20000000000002,55.987721624329,3.0444732643937016,0.3101857163254267,2.734287548068275,127.69281046350609,135.20000000000002,142.70718953649396,11.10530996522771,0.6198850775812853,-29002298.0,0.029197080291970767,1
2020-05-13,2308,8285650,1149100314,133.5,140.5,133.5,140.5,3.5,3890,0.005404675043913176,138.8,135.62500000000003,60.982729320571835,3.1048744452311894,0.2964695177303316,2.808404927500858,127.92076329816531,135.62500000000003,143.32923670183473,11.361086380585744,0.8163843602338329,-20716648.0,0.003558718861210064,0
2020-05-14,2308,7928006,1119106827,140.5,142.5,138.5,140.0,-0.5,4336,-0.014388929876479661,139.0,135.8,59.9362313607376,3.076928083263624,0.21481852461021322,2.862109558653411,127.85678044857707,135.8,143.74321955142295,11.69840876498224,0.7643764265113133,-28644654.0,0.010714285714285676,0
2020-05-15,2308,5793597,802459275,138.5,141.0,137.0,138.5,-1.5,2881,0.0031574416930715277,138.85,136.025,56.78781180730272,2.9003099582660923,0.030560319690144944,2.8697496385759473,128.04162912509267,136.025,144.00837087490734,11.738093548843722,0.6550097094811922,-34438251.0,-0.0036101083032491488,0
2020-05-18,2308,4127933,569076282,138.5,139.0,137.0,137.0,-1.5,1906,-0.006876611200082872,138.95,136.15,53.747314509691755,2.6092238494131266,-0.2084206313302568,2.8176444807433834,128.18891041575188,136.15,144.11108958424813,11.694586242009736,0.5533846523773461,-38566184.0,0.018248175182481674,0
2020-05-19,2308,5147999,723687860,141.0,141.5,139.0,141.0,4.0,3089,0.01116237064209935,139.15,136.65,59.91134020623337,2.670518506586319,-0.1177007793256517,2.7882192859119708,128.79540027486388,136.65,144.50459972513613,11.495938126800038,0.7769078089415057,-33418185.0,-0.007092198581560294,0
2020-05-20,2308,4247196,598224636,142.0,142.0,139.0,141.0,0.0,1980,0.004360780962833877,139.4,137.275,59.91134020623337,2.6881081268036553,-0.08008892728665273,2.768197054090308,130.2003975376701,137.275,144.3496024623299,10.307197176951217,0.7632656760457204,-33418185.0,0.0,0
2020-05-21,2308,6936445,978994145,141.0,142.0,140.0,141.5,0.5,2131,0.00921450705000093,139.65,137.79999999999998,60.671172702949264,2.711141497323723,-0.045644445413268286,2.7567859427369914,131.13982772468705,137.79999999999998,144.4601722753129,9.666432910468696,0.777770592640276,-26481740.0,-0.017667844522968212,0
2020-05-22,2308,3260510,452076890,141.5,141.5,137.5,138.0,-3.5,1989,-0.017910106092579148,139.45000000000002,138.225,53.0860981291821,2.4190891067360383,-0.27015746880076286,2.689246575536801,132.83031450602053,138.225,143.61968549397946,7.805658157322433,0.479146142972459,-29742250.0,0.0,0
2020-05-25,2308,5079619,704388200,138.0,139.5,137.0,139.5,1.5,1468,0.0055526007871504746,139.4,138.64999999999998,55.64541402085037,2.2823632838341723,-0.32550663336210306,2.6078699171962754,134.44348875645017,138.64999999999998,142.8565112435498,6.067812828777227,0.6010338438181281,-24662631.0,0.032258064516129004,1
2020-05-26,2308,5125558,719947005,140.0,141.0,139.0,140.0,0.5,1638,0.01159303773831355,139.70000000000002,138.975,56.49733945711117,2.189118114508375,-0.33500144215032046,2.5241195566586954,135.50368900845714,138.975,142.44631099154284,4.995590561673467,0.6476387454908551,-19537073.0,0.03571428571428581,1
2020-05-27,2308,3782347,531815246,140.0,141.5,139.5,141.0,1.0,1677,0.0015867660979467235,139.75,139.275,58.22551876188679,2.1708876472074223,-0.2825855275610185,2.453473174768441,136.24054869262187,139.275,142.30945130737814,4.35749604362324,0.7842359005408545,-15754726.0,0.07446808510638303,1
2020-05-28,2308,4313673,599772720,141.0,141.0,138.0,139.0,-2.0,2381,-0.006397837064421319,139.65,139.325,53.636224934256276,1.9723208976445221,-0.38492182169913525,2.3572427193436574,136.3465687633276,139.325,142.30343123667237,4.275515861004671,0.44544107716868236,-20068399.0,0.09712230215827344,1
2020-05-29,2308,6073740,838779979,138.5,139.0,137.5,138.0,-1.0,1439,-0.00018548654582939417,139.60000000000002,139.225,51.45252057903978,1.714499986760245,-0.5141941860667298,2.228694172826975,136.20794322576555,139.225,142.24205677423444,4.3340732975176115,0.29698757901053624,-26142139.0,0.1123188405797102,1
2020-06-01,2308,13975682,1983803800,140.0,144.5,139.0,144.0,6.0,5464,0.012507585339640581,140.3,139.62499999999997,61.563908811192974,1.971597563853635,-0.20567728717867206,2.177274851032307,136.30242965699478,139.62499999999997,142.94757034300517,4.759277125164114,1.1583758278000715,-12166457.0,0.07638888888888884,1
2020-06-02,2308,8152296,1183120624,145.0,146.0,143.5,145.0,1.0,4708,0.004414650393265829,140.7,139.925,62.94899723252776,2.2303310209626943,0.04244493594430976,2.1878860850183846,135.84326920096427,139.925,144.00673079903575,5.834169446540273,1.1216725514086938,-4014161.0,0.096551724137931,1
2020-06-03,2308,16368277,2450557647,147.0,152.0,146.5,151.5,6.5,8906,0.017274551511377245,141.75,140.575,70.41252602660948,2.926144059769342,0.5906063798007661,2.335537679968576,134.04349739219236,140.575,147.1065026078076,9.2925521718764,1.336331289751036,12354116.0,0.05940594059405946,1
2020-06-04,2308,12417826,1896185612,152.5,154.5,151.0,152.5,1.0,6937,0.006454855761756084,142.85000000000002,141.25,71.36810304262549,3.5177224342216107,0.9457478034024276,2.571974630819183,132.8739690343904,141.25,149.6260309656096,11.859866853960497,1.1715591218675272,24771942.0,0.026229508196721207,1
2020-06-05,2308,8306209,1274894124,153.5,154.0,152.5,153.5,1.0,3884,0.007563263446801249,144.4,141.925,72.3304776424544,4.020893839456619,1.1591353669099487,2.8617584725466703,131.94989942010824,141.925,151.90010057989178,14.05686183532397,1.0801946510360687,33078151.0,0.009771986970684043,0
2020-06-08,2308,7348146,1134227984,154.5,155.0,152.5,155.0,1.5,4248,0.011404777253166465,145.95000000000002,142.675,73.75545828738758,4.4889524180372575,1.3017551563924696,3.187197261644788,131.17088174425714,142.675,154.17911825574288,16.126326624486232,1.0356777340952374,40426297.0,-0.012903225806451646,0
2020-06-09,2308,24471895,3903783822,156.5,164.5,156.0,159.0,4.0,12435,0.0023074299416381283,147.85,143.775,77.13685882202908,5.123597145779485,1.549119907307757,3.5744772384717276,130.48679787219183,143.775,157.06320212780818,18.484718661531108,1.072876595854103,64898192.0,-0.012578616352201255,0
2020-06-10,2308,14512299,2336252590,159.0,163.5,159.0,160.5,1.5,7958,0.0071366516257043155,149.8,144.775,78.26764468818182,5.682095469272355,1.6860945846405015,3.996000884631853,129.64234099964366,144.775,159.90765900035635,20.90507200878099,1.0195716099738223,79410491.0,-0.009345794392523366,0
2020-06-11,2308,12699559,2006754204,160.5,162.0,155.0,156.5,-4.0,6104,-0.01573272037241813,151.55,145.6,68.53344105153889,5.735823837031489,1.3918583619197085,4.343965475111781,129.77995941185546,145.6,161.42004058814453,21.730824983715024,0.8444997482550207,66710932.0,0.03833865814696491,1
2020-06-12,2308,10376078,1605677155,153.0,156.5,152.5,155.0,-1.5,5745,-0.009174073338840794,153.25,146.425,65.25585862740682,5.592895078585997,0.9991436827793727,4.593751395806624,130.44384333281639,146.425,162.40615666718364,21.828453702828924,0.7682847111313367,56334854.0,0.0741935483870968,1
2020-06-15,2308,9064412,1397016536,156.0,157.5,152.0,153.0,-2.0,4564,-0.010820704220669608,154.15000000000003,147.22500000000002,61.0626167421685,5.257633001985283,0.5311052849429272,4.726527717042356,131.6332511699629,147.22500000000002,162.81674883003714,21.18084405506825,0.6851941069264335,47270442.0,0.10457516339869288,1
2020-06-16,2308,10871550,1705322850,156.0,159.0,155.5,157.0,4.0,6176,0.018165158062878328,155.35,148.025,65.79648172462655,5.254135557332461,0.4220862722320833,4.832049285100378,132.13897502602677,148.025,163.91102497397324,21.463975644618454,0.7824809861089898,58141992.0,0.08280254777070062,1
2020-06-17,2308,10009396,1576764568,158.0,159.0,155.5,159.0,2.0,5578,0.001993634269313649,156.1,148.92499999999998,67.89801231732639,5.351063364999533,0.41521126391932395,4.935852101080209,132.67927181654989,148.92499999999998,165.17072818345008,21.817328431693937,0.8100815145443482,68151388.0,0.05660377358490565,1
2020-06-18,2308,17079540,2767931980,162.0,164.0,160.0,162.5,3.5,9340,0.001191199687201605,157.1,149.97500000000002,71.229478447468,5.645225455166042,0.5674986832686661,5.0777267718973755,133.04954424153965,149.97500000000002,166.9004557584604,22.571036183977824,0.8700048075142444,85230928.0,0.036923076923076836,1
2020-06-19,2308,18824251,3120884666,164.0,166.5,163.5,166.5,4.0,8898,0.00013248668855148082,158.4,151.4,74.48802672790328,6.130449594696302,0.8421782582391399,5.288271336457162,133.92942323128395,151.4,168.87057676871606,23.078701147577355,0.9321551657939259,104055179.0,0.006006006006006093,0
2020-06-22,2308,13681875,2286186000,166.0,169.0,164.5,169.0,2.5,7507,0.001997426808636682,159.8,152.875,76.29511349748097,6.640178483562522,1.081525717684288,5.558652765878234,134.6689425927574,152.875,171.0810574072426,23.818227188543073,0.9428471150921798,117737054.0,0.002958579881656709,0
2020-06-23,2308,14072873,2379426037,168.5,171.0,165.5,170.0,1.0,7068,0.00340708878391216,160.9,154.375,76.99699563742453,7.0436392542290776,1.1879891906806739,5.855650063548404,135.69803698754941,154.375,173.05196301245059,24.196875157830718,0.9182960578115387,131809927.0,-0.026470588235294135,-1
2020-06-24,2308,10000369,1689114281,170.0,172.0,167.0,168.0,-2.0,5247,0.004160222383735812,161.65000000000003,155.725,72.38099820649934,7.119927444874037,1.011421905060506,6.108505539813531,137.21618275552157,155.725,174.23381724447842,23.77115716099332,0.8315987142198916,121809558.0,0.008928571428571397,0
2020-06-29,2308,18193004,3057844152,165.5,170.5,165.5,168.5,0.5,7404,-0.01012377504894657,162.85000000000002,157.20000000000002,72.81970129912035,7.138444660395038,0.8239512964652054,6.314493363929833,139.62489799385662,157.20000000000002,174.7751020061434,22.360180669393632,0.8214775082400676,140002562.0,0.04747774480712175,1
2020-06-30,2308,9253730,1557000775,169.5,170.5,167.0,167.5,-1.0,5173,0.006811278548544353,164.1,158.67500000000004,70.4108124980783,6.991830573861392,0.5418697679452471,6.449960805916145,143.0401031343334,158.67500000000004,174.30989686566667,19.706818170054046,0.7822212412343816,130748832.0,0.04477611940298498,1
2020-07-01,2308,7606726,1290370014,167.5,170.5,167.5,169.5,2.0,4687,0.007071534535040946,165.75,159.95000000000002,72.37881161140429,6.956827166191346,0.40549308822015995,6.551334077971186,145.22122401197922,159.95000000000002,174.67877598802082,18.41672521165464,0.8241953033900163,138355558.0,0.05899705014749257,1
2020-07-02,2308,11493074,1902738784,163.0,167.5,163.0,165.5,0.0,6601,0.008691476508576157,166.6,160.97500000000002,63.309479959584365,6.531034443188389,-0.016239707826237293,6.547274151014626,147.86223000879903,160.97500000000002,174.08776999120101,16.291685033329387,0.6725417285225155,126862484.0,0.0906344410876132,1
2020-07-03,2308,12728030,2152668563,165.5,171.0,165.5,169.5,4.0,6701,0.008811416044197662,167.65,161.875,67.67191079736018,6.442096732081353,-0.0841419351466195,6.526238667227973,149.03232852844263,161.875,174.71767147155737,15.867393323931882,0.796861911358827,139590514.0,0.08259587020648973,1
2020-07-06,2308,18173611,3208022036,171.0,180.5,171.0,176.5,7.0,9691,0.017426921798010975,169.05,163.075,73.58982537664824,6.85740653982279,0.264934298075854,6.592472241746936,149.4589297732021,163.075,176.69107022679788,16.699150975683445,0.9929836500688051,157764125.0,0.056657223796033884,1
2020-07-07,2308,9135303,1605336848,179.0,180.0,172.0,175.0,-1.5,5584,-0.0019584540345144452,169.9,164.15,70.60708903492221,6.984986514095198,0.31401141787860887,6.670975096216589,150.32363312172455,164.15,177.97636687827546,16.846015081663662,0.8923662700231091,148628822.0,0.05714285714285716,1
2020-07-08,2308,9877424,1767005016,175.0,180.0,174.5,179.5,4.5,5730,0.006385528120883555,170.95,165.37499999999997,74.01040688653701,7.364315707452789,0.5546724889889596,6.80964321846383,150.64988718656238,165.37499999999997,180.10011281343756,17.808148527210996,0.9796228110086219,158506246.0,0.027855153203342642,1
2020-07-09,2308,10855372,1976579460,182.0,184.0,180.5,180.5,1.0,6022,0.0018487796821577973,172.0,166.45,74.71115364909744,7.65735919846,0.6781727839969358,6.979186414463064,150.58909141780723,166.45,182.31090858219275,19.057865523812275,0.9429128358943484,169361618.0,0.024930747922437657,1
2020-07-10,2308,11400159,2069549493,179.0,184.0,177.0,183.5,3.0,6793,-0.009760766492053818,173.55,167.60000000000002,76.73754405851822,8.039004563796595,0.847854519466825,7.1911500443297705,150.28678630579816,167.60000000000002,184.9132136942019,20.66015953962036,0.959186846556536,180761777.0,0.0027247956403269047,0
2020-07-13,2308,7361438,1364611468,185.0,188.0,183.0,186.5,3.0,4154,0.011419881924980446,175.35000000000002,169.10000000000002,78.58548085720571,8.485718117108206,1.0356544582227487,7.450063658885457,150.67347449720077,169.10000000000002,187.52652550279927,21.79364340957924,0.9721454404780943,188123215.0,-0.024128686327077764,-1
2020-07-14,2308,7007020,1292857666,185.0,185.5,183.5,185.0,-1.5,3141,-0.00020881852932785883,177.10000000000002,170.6,75.36190349467232,8.619345908254246,0.9354257994950306,7.6839201087592155,152.12213272730267,170.6,189.07786727269732,21.66221251195466,0.8896553586916731,181116195.0,0.002702702702702675,0
2020-07-15,2308,8359204,1545884082,185.5,187.5,184.0,184.5,-0.5,4112,-0.0005045454135921279,178.6,172.17499999999998,74.26829303994099,8.585927842533863,0.7216061870197175,7.8643216555141455,154.6692866469243,172.17499999999998,189.68071335307567,20.334791175345657,0.8520279280088452,172756991.0,0.04336043360433606,1
2020-07-16,2308,10080511,1853526518,185.5,186.0,182.0,185.0,0.5,4214,-0.0036966774155218207,180.54999999999998,173.575,74.66423317849198,8.501786305658527,0.5099717201155052,7.991814585543022,156.71247537163666,173.575,190.43752462836332,19.42966974318114,0.8387689640726389,182837502.0,0.027027027027026973,1
2020-07-17,2308,11048128,2063967552,185.0,189.5,183.5,184.0,-1.0,6021,0.0019592457150752196,182.0,174.825,72.26910751437187,8.2592049157345,0.21391226415318165,8.045292651581319,158.82738504618317,174.825,190.8226149538168,18.301289808456254,0.786761496213252,171789374.0,0.0027173913043478937,0
2020-07-20,2308,7720671,1403540951,184.0,186.0,179.0,182.0,-2.0,4078,-0.000576280870430268,182.54999999999998,175.79999999999998,67.59855975649573,7.815482118321228,-0.18384842660807355,7.999330544929301,160.60858968467772,175.79999999999998,190.99141031532224,17.282605591947966,0.7040626864559972,164068703.0,0.03571428571428581,1
2020-07-21,2308,9879211,1845936614,184.5,189.5,184.0,185.5,3.5,5706,0.018317735208065233,183.6,176.74999999999997,71.1164943535954,7.6579730078883586,-0.2730860296327542,7.931059037521113,161.63117242083626,176.74999999999997,191.86882757916368,17.107584247992882,0.7893742902412288,173947914.0,0.008086253369272267,0
2020-07-22,2308,14137213,2707180865,187.0,194.0,186.0,192.5,7.0,7371,0.006107658367983992,184.9,177.92499999999998,76.59075561728426,8.005702644923701,0.059714885922070415,7.945987759001631,161.72794048778707,177.92499999999998,194.1220595122129,18.20661459852513,0.9499273460411184,188085127.0,-0.007792207792207795,0
2020-07-23,2308,6863573,1300646970,192.5,192.5,188.0,190.0,-2.5,4582,-0.004828725747137663,185.85000000000002,178.92499999999998,71.38694965371232,7.98747711673289,0.033191486185007335,7.954285630547883,162.3235574501218,178.92499999999998,195.52644254987817,18.556873047230056,0.8335553511908903,181221554.0,0.03947368421052633,1
2020-07-24,2308,8768086,1634248840,187.0,189.5,184.5,184.5,-5.5,5225,-0.008781088274910864,185.95000000000002,179.75,61.48891569996288,7.443426037760247,-0.40868767423010954,7.852113711990357,163.80766972061778,179.75,195.69233027938222,17.738336889437793,0.6489744572078978,172453468.0,0.08401084010840099,1
2020-07-27,2308,9826593,1850928669,187.5,190.0,186.0,188.5,4.0,5859,0.023102980809555085,186.15,180.75000000000003,65.2613762608763,7.251438143547944,-0.4805404547539309,7.7319785983018745,165.276763343384,180.75000000000003,196.22323665661605,17.12114706126254,0.750432413462966,182280061.0,0.07427055702917773,1
2020-07-28,2308,11908480,2250173260,188.5,192.0,187.0,187.0,-1.5,5149,-0.00012471898508925605,186.35,181.725,62.777890739005954,6.898724686332628,-0.6666031295753978,7.5653278159080255,167.34857558544414,181.725,196.10142441455585,15.82217572106849,0.6834600818635811,170371581.0,0.10962566844919786,1
2020-07-29,2308,14013721,2666663211,186.0,194.0,183.5,191.0,4.0,7736,-0.00363557492692701,186.99999999999997,182.8,66.44494072818894,6.86285260804334,-0.5619801662917485,7.424832774335089,169.07181155815496,182.8,196.52818844184506,15.019899826963949,0.7986555740670588,184385302.0,0.07068062827225141,1
2020-07-30,2308,20483146,4065148296,194.5,203.5,194.5,197.5,6.5,11754,0.014508447113739997,188.25,184.4,71.37933278905261,7.2750570753888155,-0.11982055915701917,7.394877634545835,171.7442336837035,184.4,197.0557663162965,13.726427674941982,1.017550643422179,204868448.0,0.03544303797468351,1
2020-07-31,2308,18578797,3717256400,197.5,203.0,194.5,200.0,2.5,8976,-0.004568133730307289,189.85,185.925,73.02252467732517,7.7145328594869795,0.2557241799529155,7.458808679534064,173.4802801304467,185.925,198.36971986955334,13.386817124704395,1.0655008769797716,223447245.0,0.0024999999999999467,0
2020-08-03,2308,14126764,2873197170,201.0,208.0,201.0,202.5,2.5,8202,-0.011983608110668786,191.9,187.22500000000002,74.59339333915615,8.170366788800521,0.5692464874131655,7.601120301387356,173.55415126031906,187.22500000000002,200.89584873968099,14.603657353110922,1.058670507254711,237574009.0,-0.004938271604938316,0
2020-08-04,2308,11660591,2401275837,203.0,207.5,202.5,207.5,5.0,6927,0.01573479804651634,194.10000000000002,188.85,77.42469924999706,8.8332524395299,0.9857057105140354,7.847546729015865,173.65616468501025,188.85,204.04383531498974,16.09090316652342,1.1137357557640672,249234600.0,-0.03855421686746985,-1
2020-08-05,2308,10946317,2242221700,208.0,209.5,201.5,204.5,-3.0,7138,0.0072683384317131505,195.3,190.1,72.22404621304463,9.012627209308988,0.9320643842344989,8.08056282507449,174.05532552690917,190.1,206.14467447309082,16.880246683946158,0.9487470289332087,238288283.0,-0.02933985330073352,-1
2020-08-06,2308,8173162,1661813048,204.5,207.0,200.0,204.5,0.0,5343,0.008685939245291818,196.75,191.29999999999998,72.22404621304463,9.050454995212135,0.775913736110116,8.274541259102019,174.69816116715785,191.29999999999998,207.90183883284212,17.356862344842796,0.8975463240218752,238288283.0,-0.014669926650366705,0
2020-08-07,2308,7452559,1496430300,203.5,204.0,199.0,200.5,-4.0,4704,-0.006553606690672509,198.35000000000002,192.15,65.42808819457338,8.657864742056944,0.30665878636393984,8.351205955693004,175.48898341384003,192.15,208.81101658615998,17.34167742509495,0.7505849495083091,230835724.0,0.004987531172069737,0
2020-08-10,2308,7715436,1551054026,202.0,203.0,199.5,201.5,1.0,4423,0.005076830617193773,199.65,192.89999999999998,66.28227302378211,8.3313867403877,-0.015855372244242716,8.347242112631942,175.96172195416594,192.89999999999998,209.83827804583402,17.561719072922802,0.7538628772278062,238551160.0,0.012406947890818865,0
2020-08-11,2308,8219496,1654035429,205.0,205.0,198.5,199.5,-2.0,4726,-0.00882658600899644,200.90000000000003,193.62499999999997,62.93321219448884,7.821110394460106,-0.4209053745374689,8.242015768997575,176.87018922187966,193.62499999999997,210.3798107781203,17.306453999349586,0.6753227797616206,230331664.0,0.010025062656641603,0
2020-08-12,2308,10995869,2168407600,201.0,201.5,194.0,198.5,-1.0,6447,-0.008594551411207463,201.65,194.325,61.26634013155839,7.2524196915885,-0.7916768619272609,8.044096553515761,178.0113796008854,194.325,210.6386203991146,16.790037719402648,0.6279605598836481,219335795.0,0.007556675062972307,0
